PlantClass,RPS Eligible,SolarThermal,Small Hydro,CoGeneration,NewCombinedCycleUnit,Aging,OTC,Peaker,Year,State,CECPlantID,Unit,Status,StartDate,RetireDate,PrimeMoverID,PrimeMoverDesc,Capacity,GrossMWh,NetMWh,PriFuelUseMMBTU,PriEnergySource,SecFuelUseMMBTU,SecEnergySource
H,0,0,0,0,0,0,0,0,2010,CA,H0052,Unit 530,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),33,122236.35,122236.35,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2015,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,47956.01,46477.01,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2010,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,91059.65,91059.65,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2018,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,56747,55810,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2016,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,111519,110976,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2014,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,31569.01,29634.01,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2013,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,63226,60896,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2012,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,89235,87167,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2011,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,131154.39,131154.39,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2001,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,41676,41674,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2006,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,131831,131831,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2005,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,121559,121559,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2004,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,105748,105748,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2003,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,129842,129842,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2002,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,92433,92433,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2008,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,0,45070,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2009,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,75256,75256,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2017,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,113397,112947,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2007,CA,H0052,Unit 531,OP,3/4/1928 0:00,,HY,Hydraulic Turbine (conventional),25,60323,60323,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2001,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1438,1438,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2016,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1062,1041,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2014,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1188,1165,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2005,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1154,1154,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2015,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,4444,4444,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2018,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1203,1181,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2011,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1109,1087,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2006,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1032,1032,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2007,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1090,1090,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2008,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,7227,7227,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2009,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1059,1059,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2010,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1105,1105,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2017,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1192,1168,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2013,CA,H0053,HY1,OP,6/1/1986 0:00,,HY,Hydraulic Turbine (conventional),0.15,1091,1069,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2009,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,2500,2500,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2012,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,3287,3287,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2018,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,5447,5441,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2017,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,8462,8456,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2016,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,7934,7927,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2015,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,1662,1652,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2014,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,2969,2209,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2013,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,2316,2316,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2001,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,1263,1263,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2003,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,0,0,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2011,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,7413,7413,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2002,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,0,0,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2010,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,0,7090,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2004,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,6043,6043,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2005,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,7207,7207,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2006,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,7422,7422,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2007,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,2680,2680,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2008,CA,H0054,1,OP,4/27/1984 0:00,,HY,Hydraulic Turbine (conventional),1.5,3256,3256,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2016,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,76607.02,69229,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2015,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,76747,72586,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2014,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,94347,88044,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2013,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,137085,133298,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2017,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,138057,135221,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2011,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,184583.81,184583.81,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2010,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,116479.6,116479.6,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2009,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,89191.03,89191.03,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2012,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,110031,104853,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2018,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,58440,57118,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2007,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,101458,101458,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2005,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,123699,123699,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2004,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,151563,151563,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2003,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,147572,147572,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2002,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,82249,82249,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2001,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,105889,105889,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2008,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,92177,92177,0,WAT,0,UNK
H,0,0,0,0,0,0,0,0,2006,CA,H0057,Unit 532,OP,12/31/1958 0:00,,HY,Hydraulic Turbine (conventional),40,257728,257728,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2017,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,104609,104073,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2010,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,79090,78171,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2016,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,67337,66938,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2015,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,24211.02,23848.02,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2014,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,19920.02,19266.02,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2013,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,34360,33397,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2012,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,29990.1,29339,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2011,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,105820,104997,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2018,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,52936.03,52612,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2002,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,97256,97143,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2008,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,65220,64332,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2007,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,67810,66776,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2006,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,87790,86841,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2005,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,104904,103861,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2004,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,125432,124289,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2003,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,68350,67580,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2001,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),17,71691,71691,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2009,CA,H0058,1,OP,7/1/1986 0:00,,HY,Hydraulic Turbine (conventional),19.67,55940,54925,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2013,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,3694,3694,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2015,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,989,989,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2016,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,3372.6,3372.6,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2014,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,2304,2304,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2017,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,8137.5,8137.5,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2018,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,5319.3,5319.3,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2008,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,5473,5473,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2012,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,4351,4351,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2011,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,9631,9631,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2001,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),2,6897,6825,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2005,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),2,5545,5545,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2006,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,11676,11676,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2010,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,2776,2776,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2007,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,5746,5746,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2004,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),2,4620,4620,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2003,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),2,4606,4606,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2002,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),2,5320,5214,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2009,CA,H0073,GEN 1,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1.98,3784,3784,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2004,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1,1668,1668,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2005,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1,4033,4033,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2006,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,6137,6137,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2007,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,2201,2201,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2008,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,2762,2762,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2009,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,1343,1343,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2003,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1,1891,1891,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2013,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,1785,1785,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2010,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,1529,1529,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2014,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,937,937,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2015,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,167,167,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2016,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,1844.5,1844.5,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2017,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,5317,5317,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2018,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,2825.2,2825.2,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2011,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,4403,4403,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2001,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1,1173,1161,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2012,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),0.99,3874,3874,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2002,CA,H0073,GEN 2,OP,4/1/1989 0:00,,HY,Hydraulic Turbine (conventional),1,1088,1066,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2012,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,2219,2219,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2013,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,2932,2932,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2014,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,2157,2157,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2015,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,743,743,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2016,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,1167,1167,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2011,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,1137,1137,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2001,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,1764,1764,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2017,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,1485,1485,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2018,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,1291,1291,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2002,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,1993,1993,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2009,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,774,774,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2008,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,2342,2342,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2007,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,2571,2571,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2006,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,1771,1771,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2005,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,1108,1108,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2004,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,2267,2267,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2003,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,1651,1651,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2010,CA,H0076,1,OP,1/1/1994 0:00,,HY,Hydraulic Turbine (conventional),1,1552,1552,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2009,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,6675,6675,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2007,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,6826,6826,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2006,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,4582,4582,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2005,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,4898,4898,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2008,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,7009,7009,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2010,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,3974,3974,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2011,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,5814,5814,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2012,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,6223,6223,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2015,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,2215,2215,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2004,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,6405,6405,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2016,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,5085,5085,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2014,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,2849,2849,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2018,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,5559,5559,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2001,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1,7519,7519,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2013,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,6993,6993,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2017,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,5895,5895,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2002,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,6148,6148,0,WAT,0,UNK
H,1,0,1,0,0,0,0,0,2003,CA,H0078,4022,OP,1/1/1984 0:00,,HY,Hydraulic Turbine (conventional),1.25,7154,7154,0,WAT,0,UNK
